0.003303904	0.017675605	0.000704154	0.01420023	0.352218682
0.275214123	0.004424236	0.000315735	0.00219357	0.020693758
0.005297477	0.161468288	0.000528668	0.005801471	0.022553138
0.00142105	0.002875661	0.021892345	0.007537796	0.002590124
0.005008531	0.01196497	0.006074218	0.101067477	0.012512202
0.016733185	0.031923275	0.001663157	0.008890041	0.269355504
0.231762106	0.008788908	0.000635389	0.003846377	0.02546001
0.01136985	0.17218043	0.001174161	0.005456772	0.018913525
0.003290943	0.002673311	0.020454029	0.009114061	0.004136019
0.012118713	0.008618321	0.01296676	0.072968485	0.015445368
0.028577804	0.036876388	0.002182438	0.014246731	0.276743104
0.190674937	0.000387146	7.82989E-06	2.20581E-06	0.00029111
0.000210875	0.272383225	0.000804937	0.000117247	0.002747105
3.48107E-05	0.000389407	0.023004314	3.01873E-05	5.35394E-05
5.48476E-05	0.000502599	0.000328076	0.0921356	0.000356528
0.000184414	0.002542073	2.22403E-05	4.48112E-05	0.412689934
0.20490984	0.000525477	7.90215E-07	0	0.000105425
0.000565469	0.223678093	4.86261E-06	8.51906E-06	0.000716128
0	3.03412E-05	0.036743283	9.83604E-10	4.68669E-06
0	0.000108876	7.24781E-06	0.102196022	1.22414E-05
0.000290564	0.001206793	1.0762E-05	-1.28683E-08	0.428874591
0.082141034	0.000533016	0.000159512	2.32623E-05	0.001303983
0.001642687	0.250581014	0.000615219	0.00106542	0.005563795
0.000272426	0.000334264	0.038668961	2.96543E-05	0.000469898
0.000119677	0.000289721	0.000333501	0.217384521	0.000984131
0.004305274	0.008025396	0.001309232	0.007618164	0.376226237
0.106775696	0.001117466	6.87067E-05	0.001585422	0.003632408
0.003498417	0.229845944	0.001909054	0.008112603	0.014860594
0.000388109	0.000336619	0.03508046	0.00139282	0.000158284
0.001070555	0.0013194	0.000959032	0.104420353	0.003641424
0.008416863	0.043466334	0.001009404	0.004913194	0.422020838
0.067067845	0.001725693	2.75764E-06	0.000671136	0.000481746
0.00063054	0.269458057	0.000415124	0.006246291	0.007111447
5.71E-05	0.000500348	0.03190841	0.001506491	6.91096E-05
0.001512098	0.004758493	0.000865054	0.287519054	0.001788299
0.000633937	0.010922026	9.26794E-05	0.003266336	0.300789929
0.07361104	0.000351874	6.99418E-06	0.000984938	0.000318974
0.000528949	0.262124244	0.000206542	0.000689385	0.001853523
5.75925E-06	0.000241533	0.036608805	0.000342409	9.31402E-05
8.53193E-06	0.000254073	0.000320737	0.287801173	6.26262E-05
0.000203152	0.001027112	0.000100291	0.00037649	0.331877703
0	7501504	11851605	10995690	5091641
7501504	0	8923345	6679052	9037866
11851605	8923345	0	2498694	13597774
10995690	6679052	2498694	0	13090653
5091641	9037866	13597774	13090653	0
0.16963				
-4.21309				
